action_id,entity_id,action_type,effort_hours,expected_lift_pct,status
ACT0001,AIF031,prioritize,28,14.3,Complete
ACT0002,AIF018,monitor,10,18.0,Ready
ACT0003,AIF007,monitor,12,2.1,Ready
ACT0004,AIF002,validate,5,23.0,In Review
ACT0005,AIF034,automate,36,3.0,Proposed
ACT0006,AIF032,automate,14,23.2,Proposed
ACT0007,AIF011,automate,18,23.9,Proposed
ACT0008,AIF015,automate,17,9.1,In Review
ACT0009,AIF018,automate,2,16.6,In Review
ACT0010,AIF031,automate,29,6.9,Proposed
ACT0011,AIF006,escalate,43,10.1,Ready
ACT0012,AIF017,document,37,16.5,Proposed
ACT0013,AIF018,document,18,19.0,Proposed
ACT0014,AIF012,document,31,7.3,Ready
ACT0015,AIF008,escalate,38,13.5,Ready
ACT0016,AIF005,document,2,10.1,Ready
ACT0017,AIF023,document,11,2.2,Complete
ACT0018,AIF010,prioritize,31,7.1,Complete
ACT0019,AIF024,prioritize,42,23.2,Proposed
ACT0020,AIF002,monitor,17,7.0,Complete
ACT0021,AIF008,automate,23,6.7,Complete
ACT0022,AIF005,document,36,18.4,In Review
ACT0023,AIF006,document,17,22.7,Complete
ACT0024,AIF007,escalate,15,16.2,Proposed
ACT0025,AIF028,monitor,40,4.2,Ready
ACT0026,AIF011,document,29,7.0,Complete
ACT0027,AIF023,validate,3,14.7,Complete
ACT0028,AIF014,escalate,18,23.9,Proposed
ACT0029,AIF034,prioritize,15,17.7,In Review
ACT0030,AIF020,monitor,8,13.0,Ready
ACT0031,AIF011,escalate,37,5.9,Ready
ACT0032,AIF021,document,17,14.0,Complete
ACT0033,AIF018,prioritize,40,2.2,Complete
ACT0034,AIF011,escalate,34,16.6,Ready
ACT0035,AIF033,escalate,11,17.3,Proposed
ACT0036,AIF011,monitor,30,12.9,Ready
ACT0037,AIF003,escalate,19,5.9,Ready
ACT0038,AIF004,prioritize,24,7.4,Proposed
ACT0039,AIF026,validate,37,13.5,Ready
ACT0040,AIF005,document,35,5.0,Complete
ACT0041,AIF034,escalate,31,12.5,Ready
ACT0042,AIF012,escalate,13,13.5,Complete
ACT0043,AIF019,automate,27,4.0,Complete
ACT0044,AIF007,escalate,28,5.2,In Review
ACT0045,AIF018,automate,10,17.6,Complete
ACT0046,AIF015,prioritize,4,10.3,Complete
ACT0047,AIF011,escalate,3,23.7,Ready
ACT0048,AIF004,monitor,37,13.4,Proposed
ACT0049,AIF025,monitor,35,15.8,Proposed
ACT0050,AIF033,validate,39,5.2,Complete
ACT0051,AIF020,validate,20,12.6,Complete
